Date,SKU,Sales,On_Hand,Lead_Time_Days,Avg_Daily_Demand,Demand_Std,Safety_Stock,Reorder_Point
2026-01-22,SKU_023,27,181,7,26.285714285714285,8.64183537689296,37.7258430093912,221.7258430093912
2026-01-23,SKU_023,37,144,7,26.714285714285715,9.033515130025277,39.435716922997216,226.43571692299722
2026-01-24,SKU_023,28,116,7,25.214285714285715,6.411270981981311,27.988337200176243,204.48833720017623
2026-01-25,SKU_023,26,90,7,24.857142857142858,6.199964551476117,27.065881162026173,201.0658811620262
2026-01-26,SKU_023,16,424,7,24.642857142857142,6.46418705528501,28.219341771203666,200.71934177120366
2026-01-27,SKU_023,23,401,7,24.571428571428573,6.477348528220784,28.27679804525802,200.27679804525803
2026-01-28,SKU_023,20,381,7,24.571428571428573,6.477348528220784,28.27679804525802,200.27679804525803
2026-01-29,SKU_023,32,349,7,25.642857142857142,6.368276458740234,27.800645053390674,207.30064505339067
2026-01-30,SKU_023,25,324,7,24.928571428571427,5.770805645852042,25.19239239562977,199.69239239562978
2026-01-31,SKU_023,40,284,7,26.071428571428573,7.021552378370313,30.652514327790215,213.15251432779021
2026-02-01,SKU_023,32,252,7,26.214285714285715,7.127180599416805,31.113633234916858,214.61363323491685
2026-02-02,SKU_023,21,231,7,26.285714285714285,7.064848753659763,30.84152420657279,214.84152420657279
2026-02-03,SKU_023,19,212,7,26.428571428571427,6.8804548789058515,30.03655465236676,215.03655465236676
2026-02-04,SKU_023,21,191,7,26.214285714285715,7.007452861375208,30.590963032091178,214.09096303209117
2026-02-05,SKU_023,25,166,7,26.071428571428573,7.010588537943989,30.604651795739503,213.1046517957395
2026-02-06,SKU_023,21,145,7,24.928571428571427,6.366550638530023,27.79311100310236,202.29311100310235
2026-02-07,SKU_023,35,110,7,25.428571428571427,6.8804548789058515,30.03655465236676,208.03655465236676
2026-02-08,SKU_023,27,83,7,25.5,6.892024376045111,30.087061172537272,208.58706117253726
2026-02-09,SKU_023,21,412,7,25.857142857142858,6.4790448353149985,28.28420325634352,209.28420325634352
2026-02-10,SKU_023,28,384,7,26.214285714285715,6.447164808342815,28.14503132813211,211.64503132813212
2026-02-11,SKU_023,18,366,7,26.071428571428573,6.615416560106872,28.879532611282915,211.3795326112829
2026-02-12,SKU_023,24,342,7,25.5,6.406126874989405,27.96588065427639,206.4658806542764
2026-02-13,SKU_023,19,323,7,25.071428571428573,6.638631528517648,28.980877315912984,204.48087731591298
2026-02-14,SKU_023,24,299,7,23.928571428571427,5.060621514190733,22.09209090985348,189.59209090985348
2026-02-15,SKU_023,33,266,7,24.0,5.188745216627707,22.65141360846025,190.65141360846025
2026-02-16,SKU_023,25,241,7,24.285714285714285,5.120525385131901,22.353600639236202,192.3536006392362
2026-02-17,SKU_023,16,225,7,24.071428571428573,5.413150450726248,23.6310523382981,192.1310523382981
2025-11-26,SKU_024,20,280,3,20.0,0.0,0.0,60.0
2025-11-27,SKU_024,12,268,3,16.0,5.656854249492381,16.166632302368974,64.16663230236898
2025-11-28,SKU_024,11,257,3,14.333333333333334,4.932882862316248,14.097606179773928,57.097606179773926
2025-11-29,SKU_024,16,241,3,14.75,4.112987559751022,11.75444065023938,56.00444065023938
2025-11-30,SKU_024,12,229,3,14.2,3.7682887362833544,10.769331455573273,53.36933145557327
2025-12-01,SKU_024,9,220,3,13.333333333333334,3.983298465677241,11.383804285035822,51.38380428503582
2025-12-02,SKU_024,4,216,3,12.0,5.066228051190221,14.478691239196998,50.478691239197
2025-12-03,SKU_024,9,207,3,11.625,4.808846015417836,13.743123280390085,48.61812328039009
2025-12-04,SKU_024,12,195,3,11.666666666666666,4.5,12.860477246198913,47.86047724619891
2025-12-05,SKU_024,17,178,3,12.2,4.565571644870382,13.047873389943664,49.647873389943655
2025-12-06,SKU_024,18,160,3,12.727272727272727,4.670993664969138,13.34915727677219,51.53097545859037
2025-12-07,SKU_024,27,133,3,13.916666666666666,6.06717447092187,17.339279829335474,59.089279829335474
2025-12-08,SKU_024,9,124,3,13.538461538461538,5.966788424484658,17.052388170215114,57.66777278559972
2025-12-09,SKU_024,16,108,3,13.714285714285714,5.770329565692354,16.490931573923415,57.63378871678056
2025-12-10,SKU_024,16,92,3,13.428571428571429,5.52914356581818,15.801650004260406,56.08736428997469
2025-12-11,SKU_024,13,79,3,13.5,5.515711823788198,15.763263645870763,56.263263645870765
2025-12-12,SKU_024,17,62,3,13.928571428571429,5.539567960302788,15.83144171272145,57.617155998435734
2025-12-13,SKU_024,40,22,3,15.642857142857142,8.915044698599216,25.478162110040326,72.40673353861176
2025-12-14,SKU_024,22,210,3,16.357142857142858,9.000915704331616,25.72357146900249,74.79500004043106
2025-12-15,SKU_024,18,192,3,17.0,8.753021456353494,25.015118505538883,76.01511850553888
2025-12-16,SKU_024,11,181,3,17.5,8.131136735745171,23.23784421684064,75.73784421684064
2025-12-17,SKU_024,15,166,3,17.928571428571427,7.8000422653123715,22.29161468276435,76.07732896847862
2025-12-18,SKU_024,19,147,3,18.428571428571427,7.612886703218692,21.7567458276965,77.04246011341078
2025-12-19,SKU_024,22,125,3,18.785714285714285,7.657862439536059,21.885281257372174,78.24242411451503
2025-12-20,SKU_024,29,96,3,19.571428571428573,8.121332646557704,23.2098252688595,81.92411098314523
2025-12-21,SKU_024,19,77,3,19.0,7.834833462468452,22.39104388262964,79.39104388262965
2025-12-22,SKU_024,17,60,3,19.571428571428573,7.324503508658567,20.932580158401688,79.64686587268741
2025-12-23,SKU_024,13,47,3,19.357142857142858,7.4792753953548505,21.37490023111476,79.44632880254333
2025-12-24,SKU_024,11,246,3,19.0,7.7658027471532085,22.193762117385077,79.19376211738508
2025-12-25,SKU_024,12,234,3,18.928571428571427,7.829572006323066,22.37600725217639,79.16172153789067
2025-12-26,SKU_024,15,219,3,18.785714285714285,7.885513216101961,22.53588073117335,78.8930235883162
2025-12-27,SKU_024,20,199,3,17.357142857142858,5.0475758516363065,14.425385419651514,66.49681399108009
2025-12-28,SKU_024,14,185,3,16.785714285714285,4.933068500960112,14.098136713452911,64.45527957059576
2025-12-29,SKU_024,14,171,3,16.5,4.973004044917843,14.21226785887135,63.71226785887135
2025-12-30,SKU_024,10,161,3,16.428571428571427,5.0644201690175406,14.473524521964652,63.759238807678926
2025-12-31,SKU_024,19,142,3,16.714285714285715,5.090391724817248,14.547748211389212,64.69060535424636
2026-01-01,SKU_024,19,123,3,16.714285714285715,5.090391724817248,14.547748211389212,64.69060535424636
2026-01-02,SKU_024,17,106,3,16.357142857142858,4.861261989634804,13.8929220456689,62.964350617097466
2026-01-03,SKU_024,23,83,3,15.928571428571429,3.812212878757827,10.894861552206997,58.68057583792128
2026-01-04,SKU_024,20,63,3,16.0,3.8829013735766047,11.09688105869254,59.09688105869254
2026-01-05,SKU_024,14,49,3,15.785714285714286,3.9061799444267495,11.16340850996861,58.52055136711147
2026-01-06,SKU_024,13,246,3,15.785714285714286,3.9061799444267495,11.16340850996861,58.52055136711147
2026-01-07,SKU_024,12,234,3,15.857142857142858,3.820131750791666,10.917492768564053,58.48892133999262
2026-01-08,SKU_024,9,225,3,15.642857142857142,4.125104061291488,11.7890682040982,58.71763963266963
2026-01-09,SKU_024,24,201,3,16.285714285714285,4.681034918913543,13.37785401407782,62.23499687122067
2026-01-10,SKU_024,19,182,3,16.214285714285715,4.627319733073123,13.22434225290536,61.867199395762505
2026-01-11,SKU_024,19,163,3,16.571428571428573,4.636216722124355,13.249768814072706,62.96405452835843
2026-01-12,SKU_024,10,153,3,16.285714285714285,4.921359590578626,14.064674007777603,62.92181686492046
2026-01-13,SKU_024,12,141,3,16.428571428571427,4.750939756661683,13.577633919690973,62.86334820540525
2026-01-14,SKU_024,8,133,3,15.642857142857142,5.182917842551372,14.812177107344505,61.740748535915934
2026-01-15,SKU_024,13,120,3,15.214285714285714,5.13177988958654,14.66603077833975,60.308887921196884
2026-01-16,SKU_024,12,108,3,14.857142857142858,5.171774622627397,14.780331079281913,59.351759650710484
2026-01-17,SKU_024,27,81,3,15.142857142857142,5.735947951393816,16.392672914284763,61.82124434285619
2026-01-18,SKU_024,21,60,3,15.214285714285714,5.806873532270203,16.595369985181257,62.238227128038396
2026-01-19,SKU_024,19,41,3,15.571428571428571,5.879747322073337,16.80363481087181,63.51792052515752
2026-01-20,SKU_024,13,238,3,15.571428571428571,5.879747322073337,16.80363481087181,63.51792052515752
2026-01-21,SKU_024,13,225,3,15.642857142857142,5.838955950630781,16.687057809921086,63.61562923849252
2026-01-22,SKU_024,12,213,3,15.857142857142858,5.627639795716289,16.083140787247295,63.654569358675865
2026-01-23,SKU_024,16,197,3,15.285714285714286,5.120525385131904,14.633866712016172,60.49100956915903
2026-01-24,SKU_024,19,178,3,15.285714285714286,5.120525385131904,14.633866712016172,60.49100956915903
2026-01-25,SKU_024,13,165,3,14.857142857142858,5.036133175625658,14.392683580880279,58.96411215230885
2026-01-26,SKU_024,13,152,3,15.071428571428571,4.874806279611147,13.93163005301483,59.145915767300544
2026-01-27,SKU_024,11,141,3,15.0,4.930283187372945,14.090176610783736,59.090176610783736
2026-01-28,SKU_024,8,133,3,15.0,4.930283187372945,14.090176610783736,59.090176610783736
2026-01-29,SKU_024,16,117,3,15.214285714285714,4.901782586720115,14.008725204961797,59.65158234781894
2026-01-30,SKU_024,23,94,3,16.0,5.218310955737424,14.913326513300365,62.91332651330036
2026-01-31,SKU_024,16,78,3,15.214285714285714,4.1543040040711725,11.872518248477855,57.51537539133499
2026-02-01,SKU_024,21,57,3,15.214285714285714,4.1543040040711725,11.872518248477855,57.51537539133499
2026-02-02,SKU_024,18,39,3,15.142857142857142,4.09234074183135,11.695434443114411,57.12400587168584
2026-02-03,SKU_024,8,241,3,14.785714285714286,4.492362260695224,12.838649474523029,57.19579233166589
2026-02-04,SKU_024,9,232,3,14.5,4.735301143863709,13.532940581013092,57.032940581013094
2026-02-05,SKU_024,18,214,3,14.928571428571429,4.763067623581803,13.612293954484555,58.39800824019884
2026-02-06,SKU_024,32,182,3,16.071428571428573,6.603778472199844,18.872831729036513,67.08711744332223
2026-02-07,SKU_024,21,161,3,16.214285714285715,6.693033938110824,19.12791348202475,67.77077062488189
2026-02-08,SKU_024,24,137,3,17.0,6.928203230275507,19.799999999999994,70.8
2026-02-09,SKU_024,13,124,3,17.0,6.928203230275507,19.799999999999994,70.8
2026-02-10,SKU_024,8,116,3,16.785714285714285,7.17022230562539,20.491662402596273,70.84880525973912
2026-02-11,SKU_024,20,96,3,17.642857142857142,6.743739465461423,19.272823988857834,72.20139541742927
2026-02-12,SKU_024,11,85,3,17.285714285714285,6.966166271879568,19.908493962832335,71.76563681997519
2026-02-13,SKU_024,16,69,3,16.785714285714285,6.7730071883636995,19.356467740954006,69.71361059809686
2026-02-14,SKU_024,20,49,3,17.071428571428573,6.821507680342155,19.49507651284698,70.7093622271327
2026-02-15,SKU_024,23,236,3,17.214285714285715,6.930185605557219,19.80566539826752,71.44852254112467
2026-02-16,SKU_024,17,219,3,17.142857142857142,6.9266169215586,19.79546651396461,71.22403794253604
2026-02-17,SKU_024,18,201,3,17.857142857142858,6.407413288913475,18.31164284645873,71.8830714178873
2025-11-26,SKU_025,25,755,9,25.0,0.0,0.0,225.0
2025-11-27,SKU_025,33,722,9,29.0,5.656854249492381,28.00142853498728,289.00142853498727
2025-11-28,SKU_025,42,680,9,33.333333333333336,8.504900548115382,42.09925771317114,342.09925771317114
2025-11-29,SKU_025,35,645,9,33.75,6.994045086119095,34.62052317628952,338.3705231762895
2025-11-30,SKU_025,45,600,9,36.0,7.87400787401181,38.976338976358456,362.9763389763585
2025-12-01,SKU_025,29,571,9,34.833333333333336,7.600438583836242,37.62217098998939,351.1221709899894
2025-12-02,SKU_025,30,541,9,34.142857142857146,7.17469096729542,35.51472028811233,342.8004345738267
2025-12-03,SKU_025,19,522,9,32.25,8.531454406237795,42.230699310877085,332.48069931087707
2025-12-04,SKU_025,25,497,9,31.444444444444443,8.33833183423266,41.27474257945167,324.27474257945164
2025-12-05,SKU_025,30,467,9,31.3,7.874713398664812,38.97983132339081,320.6798313233908
2025-12-06,SKU_025,48,419,9,32.81818181818182,9.00908632235458,44.59497729565517,339.95861365929153
2025-12-07,SKU_025,41,378,9,33.5,8.908627075124224,44.09770402186491,345.5977040218649
2025-12-08,SKU_025,18,360,9,32.30769230769231,9.551479949765335,47.27982575133841,338.0490565205692
2025-12-09,SKU_025,20,340,9,31.428571428571427,9.748485371223932,48.25500258755846,331.1121454447013
2025-12-10,SKU_025,22,318,9,31.214285714285715,9.931911051900189,49.16295970690592,330.09153113547734
2025-12-11,SKU_025,28,290,9,30.857142857142858,9.952635080969513,49.26554365079909,326.9798293650848
2025-12-12,SKU_025,34,256,9,30.285714285714285,9.482198474620105,46.93688244936952,319.5083110207981
2025-12-13,SKU_025,52,204,9,31.5,11.085333345669644,54.87240006106474,338.37240006106475
2025-12-14,SKU_025,55,149,9,32.214285714285715,12.279930915795221,60.78565803318634,350.7142294617578
2025-12-15,SKU_025,23,126,9,31.785714285714285,12.50340612933791,61.89186034022265,347.9632889116512
2025-12-16,SKU_025,25,101,9,31.428571428571427,12.62911340888605,62.514111373985955,345.3712542311288
2025-12-17,SKU_025,32,489,9,32.357142857142854,12.112340451324474,59.95608523405615,351.1703709483418
2025-12-18,SKU_025,43,446,9,33.642857142857146,12.226120479449808,60.519296373276546,363.3050106589909
2025-12-19,SKU_025,33,413,9,33.857142857142854,12.183577489373164,60.30870857239715,365.02299428668283
2025-12-20,SKU_025,40,373,9,33.285714285714285,11.64493003862177,57.64240369117775,357.2138322626063
2025-12-21,SKU_025,41,332,9,33.285714285714285,11.64493003862177,57.64240369117775,357.2138322626063
2025-12-22,SKU_025,23,309,9,33.642857142857146,11.208562268724217,55.482383230184865,358.26809751589917
2025-12-23,SKU_025,21,288,9,33.714285714285715,11.117751373564513,55.03286929914433,358.4614407277158
2025-12-24,SKU_025,21,267,9,33.642857142857146,11.201697281127624,55.44840154158173,358.2341158272961
2025-12-25,SKU_025,38,229,9,34.357142857142854,11.132814578513399,55.10743216364132,364.321717877927
2025-12-26,SKU_025,49,180,9,35.42857142857143,11.797746106219325,58.398843225785654,377.25598608292853
2025-12-27,SKU_025,44,136,9,34.857142857142854,11.106873428766415,54.97902347239375,368.6933091866794
2025-12-28,SKU_025,29,107,9,33.0,9.543423027243582,47.23994398485573,344.2399439848557
2025-12-29,SKU_025,32,75,9,33.642857142857146,9.111338184728055,45.10112401440387,347.8868383001182
2025-12-30,SKU_025,19,476,9,33.214285714285715,9.672948571450902,47.88109542868196,346.80966685725343
2025-12-31,SKU_025,22,454,9,32.5,10.128026613162262,50.133731735153205,342.6337317351532
2026-01-01,SKU_025,20,434,9,30.857142857142858,10.159172762030927,50.28790517205309,328.0021908863388
2026-01-02,SKU_025,36,398,9,31.071428571428573,10.239172785955867,50.68390529048154,330.32676243333873
2026-01-03,SKU_025,43,355,9,31.285714285714285,10.469211794800767,51.8225983842638,333.39402695569237
2026-01-04,SKU_025,41,314,9,31.285714285714285,10.469211794800767,51.8225983842638,333.39402695569237
2026-01-05,SKU_025,37,277,9,32.285714285714285,10.28388262079268,50.90521897292376,341.4766475443523
2026-01-06,SKU_025,23,254,9,32.42857142857143,10.1277553570092,50.132389017195536,341.9895318743384
2026-01-07,SKU_025,20,234,9,32.357142857142854,10.21768559415971,50.577543691090554,341.79182940537623
2026-01-08,SKU_025,29,205,9,31.714285714285715,10.117985292222276,50.08402719650026,335.5125986250717
2026-01-09,SKU_025,35,170,9,30.714285714285715,8.896227129680144,44.036324291916706,320.46489572048813
2026-01-10,SKU_025,34,136,9,30.0,8.114564304148047,40.16709330553283,310.16709330553283
2026-01-11,SKU_025,35,101,9,30.428571428571427,8.215503970816723,40.66674465554277,314.52388751268563
2026-01-12,SKU_025,19,502,9,29.5,8.74202933666301,43.273045216481904,308.77304521648193
2026-01-13,SKU_025,30,472,9,30.285714285714285,8.203456789470104,40.60711110787702,313.1785396793056
2026-01-14,SKU_025,38,434,9,31.428571428571427,8.073835097821425,39.96548373421605,322.82262659135887
2026-01-15,SKU_025,23,411,9,31.642857142857142,7.781705793394207,38.519443677301325,323.30515796301563
2026-01-16,SKU_025,38,373,9,31.785714285714285,7.8855132161019545,39.03329041970467,325.1047189911332
2026-01-17,SKU_025,49,324,9,32.214285714285715,8.666279224926665,42.89808216338699,332.82665359195846
2026-01-18,SKU_025,41,283,9,32.214285714285715,8.666279224926665,42.89808216338699,332.82665359195846
2026-01-19,SKU_025,36,247,9,32.142857142857146,8.627836370699224,42.70779003496116,331.99350432067547
2026-01-20,SKU_025,22,225,9,32.07142857142857,8.713069632315717,43.129694679962796,331.7725518228199
2026-01-21,SKU_025,32,193,9,32.92857142857143,7.994847241666496,39.574493846249155,335.93163670339203
2026-01-22,SKU_025,25,168,9,32.642857142857146,8.214500713860943,40.66177853361167,334.447492819326
2026-01-23,SKU_025,25,143,9,31.928571428571427,8.4258237279512,41.70782745335843,329.0649703105013
2026-01-24,SKU_025,34,109,9,31.928571428571427,8.4258237279512,41.70782745335843,329.0649703105013
2026-01-25,SKU_025,38,71,9,32.142857142857146,8.54721855663847,42.30873185536042,331.59444614107474
2026-01-26,SKU_025,16,475,9,31.928571428571427,8.931054599751151,44.2087202687682,331.56586312591105
2026-01-27,SKU_025,20,455,9,31.214285714285715,9.480170165858116,46.92684232099767,327.8554137495691
2026-01-28,SKU_025,32,423,9,30.785714285714285,9.283389396191382,45.95277751114734,323.0242060825759
2026-01-29,SKU_025,22,401,9,30.714285714285715,9.351499850320769,46.2899242590878,322.71849568765924
2026-01-30,SKU_025,33,368,9,30.357142857142858,9.145046097853637,45.2679781843755,318.48226389866124
2026-01-31,SKU_025,43,325,9,29.928571428571427,8.30629312596813,41.11615097354225,310.47329383068507
2026-02-01,SKU_025,27,298,9,28.928571428571427,7.690796554866833,38.069442946590826,298.42658580373364
2026-02-02,SKU_025,22,276,9,27.928571428571427,7.61036020288017,37.671283004256836,289.0284258613997
2026-02-03,SKU_025,21,255,9,27.857142857142858,7.674705134472515,37.98979041563895,288.70407612992466
2026-02-04,SKU_025,32,223,9,27.857142857142858,7.674705134472515,37.98979041563895,288.70407612992466
2026-02-05,SKU_025,39,184,9,28.857142857142858,8.16989918831638,40.44100098216608,300.1552866964518
2026-02-06,SKU_025,41,143,9,30.0,8.69128652953413,43.02186832119394,313.02186832119395
2026-02-07,SKU_025,37,106,9,30.214285714285715,8.833316054997264,43.724914472236456,315.6534859008079
2026-02-08,SKU_025,50,56,9,31.071428571428573,10.133450211394592,50.16057854640323,329.80343568926037
2026-02-09,SKU_025,17,459,9,31.142857142857142,10.021953923240734,49.60867192004163,329.8943862057559
2026-02-10,SKU_025,14,445,9,30.714285714285715,10.64409241301029,52.68825744440093,329.1168288729724
2026-02-11,SKU_025,17,428,9,29.642857142857142,11.242824329371103,55.651980430386956,322.43769471610125
2026-02-12,SKU_025,31,397,9,30.285714285714285,11.027438306533186,54.58581961733927,327.1572481887678
2026-02-13,SKU_025,38,359,9,30.642857142857142,11.201697281127618,55.4484015415817,331.23411582729597
2026-02-14,SKU_025,48,311,9,31.0,11.69483778293785,57.88944702554235,336.8894470255424
2026-02-15,SKU_025,37,274,9,31.714285714285715,11.737045699759445,58.098376213809246,343.5269476423807
2026-02-16,SKU_025,21,253,9,31.642857142857142,11.803566233311683,58.42765285489283,343.2133671406071
2026-02-17,SKU_025,20,233,9,31.571428571428573,11.875730168413517,58.7848643336469,342.9277214765041
2025-11-26,SKU_026,53,981,5,53.0,0.0,0.0,265.0
2025-11-27,SKU_026,24,957,5,38.5,20.506096654409877,75.65749301952847,268.1574930195285
2025-11-28,SKU_026,45,912,5,40.666666666666664,14.977761292440647,55.260632461092946,258.59396579442625
2025-11-29,SKU_026,81,831,5,50.75,23.58495283014151,87.01697032763207,340.76697032763207
2025-11-30,SKU_026,54,777,5,51.4,20.476816158768433,75.54946227472436,332.54946227472436
2025-12-01,SKU_026,33,744,5,48.333333333333336,19.7956224117017,73.03618965964749,314.7028563263142
2025-12-02,SKU_026,34,710,5,46.285714285714285,18.86543829082065,69.604264031944,301.0328354605154
2025-12-03,SKU_026,45,665,5,46.125,17.47191624129583,64.46284748098816,295.08784748098816
2025-12-04,SKU_026,56,609,5,47.22222222222222,16.67166591689158,61.51031417575429,297.6214252868654
2025-12-05,SKU_026,58,551,5,48.3,16.083462866490468,59.34013186705941,300.8401318670594
2025-12-06,SKU_026,69,482,5,50.18181818181818,16.485255119761913,60.82254927245322,311.73164018154415
2025-12-07,SKU_026,57,425,5,50.75,15.84082757250448,58.444925998755444,312.1949259987554
2025-12-08,SKU_026,27,398,5,48.92307692307692,16.535121904910664,61.006533382783,305.6219179981676
2025-12-09,SKU_026,48,350,5,48.857142857142854,15.888346686787786,58.62024834887273,302.905962634587
2025-12-10,SKU_026,40,310,5,47.92857142857143,16.00703828711841,59.05816245192362,298.7010195947808
2025-12-11,SKU_026,42,268,5,49.214285714285715,14.598095615675202,53.859851328840804,299.9312799002694
2025-12-12,SKU_026,56,212,5,50.0,14.649757152095887,54.050457195817714,304.0504571958177
2025-12-13,SKU_026,71,141,5,49.285714285714285,13.193404945878605,48.677228017549716,295.1057994461211
2025-12-14,SKU_026,59,740,5,49.642857142857146,13.396940769370518,49.428175913903836,297.64246162818955
2025-12-15,SKU_026,37,703,5,49.92857142857143,13.05293533574425,48.15896368244476,297.80182082530195
2025-12-16,SKU_026,31,672,5,49.714285714285715,13.355658964410043,49.27586619239675,297.84729476382535
2025-12-17,SKU_026,43,629,5,49.57142857142857,13.420502602730275,49.51510758466429,297.3722504418071
2025-12-18,SKU_026,50,579,5,49.142857142857146,13.294632478833432,49.05070823160435,294.76499394589007
2025-12-19,SKU_026,61,518,5,49.357142857142854,13.471377879713046,49.70281253788183,296.4885268235961
2025-12-20,SKU_026,69,449,5,49.357142857142854,13.471377879713046,49.70281253788183,296.4885268235961
2025-12-21,SKU_026,61,388,5,49.642857142857146,13.68664224067305,50.497033015877214,298.71131873016293
2025-12-22,SKU_026,29,359,5,49.785714285714285,13.440344383342905,49.58831407556767,298.5168855041391
2025-12-23,SKU_026,25,334,5,48.142857142857146,14.991572724275887,55.31158990683578,296.0258756211215
2025-12-24,SKU_026,66,268,5,50.0,15.506822319919012,57.21260955687734,307.21260955687734
2025-12-25,SKU_026,40,228,5,49.857142857142854,15.595152811331834,57.53850597929764,306.82422026501195
2025-12-26,SKU_026,52,176,5,49.57142857142857,15.510365197874245,57.225681048184754,305.0828239053276
2025-12-27,SKU_026,58,776,5,48.642857142857146,14.483981299550004,53.43882517153877,296.6531108858245
2025-12-28,SKU_026,76,700,5,49.857142857142854,16.047320135040724,59.206782819776066,308.4924971054903
2025-12-29,SKU_026,41,659,5,50.142857142857146,15.835000876136785,58.42342833163745,309.1377140459232
2025-12-30,SKU_026,35,624,5,50.42857142857143,15.495479666983211,57.17076070091144,309.3136178437686
2025-12-31,SKU_026,40,584,5,50.214285714285715,15.62630214354371,57.65343181935878,308.72486039078734
2026-01-01,SKU_026,57,527,5,50.714285714285715,15.730561002410228,58.03809614723423,311.6095247186628
2026-01-02,SKU_026,42,485,5,49.357142857142854,15.593919637805296,57.533956170572544,304.3196704562868
2026-01-03,SKU_026,72,413,5,49.57142857142857,15.902173463999217,58.67126241156767,306.5284052687105
2026-01-04,SKU_026,52,361,5,48.92857142857143,15.583345575987824,57.49494304088599,302.13780018374314
2026-01-05,SKU_026,39,322,5,49.642857142857146,14.80959742275852,54.64018981854468,302.8544755328304
2026-01-06,SKU_026,38,284,5,50.57142857142857,13.494809747080176,49.78926469753173,302.64640755467457
2026-01-07,SKU_026,44,240,5,49.0,12.824255863851844,47.31524798949797,292.31524798949795
2026-01-08,SKU_026,54,186,5,50.0,12.6125700424982,46.534230576905586,296.5342305769056
2026-01-09,SKU_026,55,789,5,50.214285714285715,12.674496326988981,46.762708356735956,297.8341369281645
2026-01-10,SKU_026,79,710,5,51.714285714285715,14.740987188675776,54.38705152539871,312.95848009682726
2026-01-11,SKU_026,38,672,5,49.0,13.358949751441482,49.28800759117467,294.2880075911747
2026-01-12,SKU_026,41,631,5,49.0,13.358949751441482,49.28800759117467,294.2880075911747
2026-01-13,SKU_026,40,591,5,49.357142857142854,13.01837247807966,48.03144359870755,294.8171578844218
2026-01-14,SKU_026,42,549,5,49.5,12.91838284711424,47.66253063909927,295.16253063909926
2026-01-15,SKU_026,49,500,5,48.92857142857143,12.736768613948936,46.99246271688474,291.6353198597419
2026-01-16,SKU_026,48,452,5,49.357142857142854,12.585749834678062,46.43527709394236,293.22099137965665
2026-01-17,SKU_026,69,383,5,49.142857142857146,12.1898895234291,44.97474566078997,290.6890313750757
2026-01-18,SKU_026,78,305,5,51.0,14.432868471225405,53.250243769756224,308.25024376975625
2026-01-19,SKU_026,41,264,5,51.142857142857146,14.314366870424234,52.81303067228019,308.52731638656593
2026-01-20,SKU_026,44,220,5,51.57142857142857,13.976432282262142,51.56621689900012,309.42335975614293
2026-01-21,SKU_026,39,181,5,51.214285714285715,14.246071368996766,52.56105358909393,308.6324821605225
2026-01-22,SKU_026,43,138,5,50.42857142857143,14.383293116637816,53.067334896026495,305.21019203888363
2026-01-23,SKU_026,55,741,5,50.42857142857143,14.383293116637816,53.067334896026495,305.21019203888363
2026-01-24,SKU_026,67,674,5,49.57142857142857,12.822541963962617,47.30892453501072,295.16606739215354
2026-01-25,SKU_026,60,614,5,51.142857142857146,12.642158669474757,46.64339817601836,302.3576838903041
2026-01-26,SKU_026,41,573,5,51.142857142857146,12.642158669474757,46.64339817601836,302.3576838903041
2026-01-27,SKU_026,45,528,5,51.5,12.370871494703252,45.642480845066984,303.142480845067
2026-01-28,SKU_026,32,496,5,50.785714285714285,13.221070429307273,48.779300155151596,302.70787158372303
2026-01-29,SKU_026,43,453,5,50.357142857142854,13.379704164012125,49.36458124878738,301.15029553450165
2026-01-30,SKU_026,57,396,5,51.0,13.473620951268499,49.71108837766788,304.71108837766786
2026-01-31,SKU_026,54,342,5,49.92857142857143,12.492855100873795,46.09254084370452,295.7353979865617
2026-02-01,SKU_026,58,284,5,48.5,9.91308381732095,36.57444331560154,279.07444331560157
2026-02-02,SKU_026,46,238,5,48.857142857142854,9.710083124552233,35.825469790559374,280.1111840762737
2026-02-03,SKU_026,42,196,5,48.714285714285715,9.801323077316338,36.162100706022656,279.7335292774512
2026-02-04,SKU_026,45,151,5,49.142857142857146,9.46944188800636,34.93762102143418,280.6519067357199
2026-02-05,SKU_026,33,776,5,48.42857142857143,10.308430349172275,38.03307915341731,280.1759362962745
2026-02-06,SKU_026,50,726,5,48.07142857142857,10.148620866625436,37.44346012381805,277.8006029809609
2026-02-07,SKU_026,80,646,5,49.0,12.366207054836043,45.62527133744392,290.6252713374439
2026-02-08,SKU_026,70,576,5,49.714285714285715,13.30372169691665,49.084243012273404,297.655671583702
2026-02-09,SKU_026,29,547,5,48.857142857142854,14.260527247007284,52.61438872683876,296.900103012553
2026-02-10,SKU_026,45,502,5,48.857142857142854,14.260527247007284,52.61438872683876,296.900103012553
2026-02-11,SKU_026,41,461,5,49.5,13.631129531615937,50.29221820061687,297.79221820061684
2026-02-12,SKU_026,45,416,5,49.642857142857146,13.56810254211717,50.0596793562718,298.27396507055755
2026-02-13,SKU_026,62,354,5,50.0,13.839742105200566,51.061896828185944,301.0618968281859
2026-02-14,SKU_026,77,277,5,51.642857142857146,15.603782297187495,57.57034457232146,315.7846302866072
2026-02-15,SKU_026,51,226,5,51.142857142857146,15.496188826026483,57.173377151827,312.8876628661127
2026-02-16,SKU_026,40,186,5,50.714285714285715,15.730561002410221,58.03809614723421,311.6095247186628
